"year","measure_id","state_fips","county_fips","correction","raw_value","ci_low","ci_high","numerator","denominator","other_data_1","other_data_1_ci_low","other_data_1_ci_high","other_data_1_flag","other_data_2","other_data_2_ci_low","other_data_2_ci_high","other_data_2_flag","other_data_3","other_data_3_ci_low","other_data_3_ci_high","other_data_3_flag","other_data_4","other_data_4_ci_low","other_data_4_ci_high","other_data_4_flag","reliability","rank_ready","display","show_details","state_min","state_max","trend_graph","last_updated"
2021,1,"45","000",0,8743.53172866963,8648.40745607537,8838.65600126388,76331,14209676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5898.61675676367,15223.1599582145,NA,"2021-02-24 16:59:00"
2021,1,"46","000",0,7328.19573265951,7116.74696771164,7539.64449760737,10096,2451706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4222.31751394459,25033.2173726016,NA,"2021-02-24 16:59:00"
2021,1,"47","000",0,9355.47227503279,9272.33126643525,9438.61328363033,108615,18974623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4272.74601282383,16508.9027005227,NA,"2021-02-24 16:59:00"
2021,1,"48","000",0,6620.16277734899,6587.37392708115,6652.95162761683,302432,81693854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4088.75143482907,12420.0523915611,NA,"2021-02-24 16:59:00"
2021,1,"49","000",0,5881.54699190752,5786.76897730765,5976.32500650739,24722,9047572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3536.37678759369,12588.1061834039,NA,"2021-02-24 16:59:00"
2021,1,"50","000",0,6277.23421047451,6040.49776434869,6513.97065660033,7408,1729595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4388.42160399254,9189.62910530086,NA,"2021-02-24 16:59:00"
2021,1,"51","000",0,6375.89536240794,6314.8651228536,6436.92560196229,95342,23918336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,2821.03904510742,20646.8534052438,NA,"2021-02-24 16:59:00"
2021,1,"53","000",0,5614.14475152216,5554.2509083255,5674.03859471882,76291,21193325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4036.00449030541,11225.2993726084,NA,"2021-02-24 16:59:00"
2021,1,"54","000",0,10785.8023603564,10607.1690611609,10964.4356595519,34689,4974042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,6225.08179689112,18585.3749986287,NA,"2021-02-24 16:59:00"
2021,1,"55","000",0,6322.80553910388,6246.55227640148,6399.05880180628,64745,16192992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4162.86379407518,17049.2311682256,NA,"2021-02-24 16:59:00"
2021,1,"56","000",0,7235.81912667734,6981.33279095459,7490.30546240009,7052,1624352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,2979.68488854804,12033.8052004247,NA,"2021-02-24 16:59:00"
2021,2,"00","000",0,0.165095834079563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,NA,NA,NA,"2021-02-24 16:59:00"
2021,2,"01","000",0,0.213758092233749,0.200374388923606,0.227781091059936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.14839976344197,0.346194037410393,NA,"2021-02-24 16:59:00"
2021,2,"02","000",0,0.155659632776189,0.136212133677397,0.177313758156712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.12194306006714,0.419191927905531,NA,"2021-02-24 16:59:00"
2021,2,"04","000",0,0.186232298157301,0.171068602613509,0.20241190502685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.166981397457326,0.311938971873951,NA,"2021-02-24 16:59:00"
2021,2,"05","000",0,0.232717919283947,0.216037024057579,0.250275617225468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.189116404656899,0.336435073614741,NA,"2021-02-24 16:59:00"
2021,2,"06","000",0,0.176135700300101,0.16733569868184,0.185295499899953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.11755008451319,0.294080817206897,NA,"2021-02-24 16:59:00"
2021,2,"08","000",0,0.137857842514482,0.129560012963318,0.146597611958927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.0859092084463005,0.274434488806186,NA,"2021-02-24 16:59:00"
2021,2,"09","000",0,0.129914219846074,0.120959951671332,0.139426206402274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.10860574964581,0.154936214956125,NA,"2021-02-24 16:59:00"
2021,2,"10","000",0,0.162676133865617,0.149879579771195,0.176338617263208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.16604569848751,0.210208586690976,NA,"2021-02-24 16:59:00"
2021,2,"11","000",0,0.146866003881477,0.128343079738851,0.167166016653775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.146866003881477,0.146866003881477,NA,"2021-02-24 16:59:00"
2021,2,"12","000",0,0.195115643268414,0.181338305669893,0.209671638917523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.137480413255409,0.324527943114558,NA,"2021-02-24 16:59:00"
2021,2,"13","000",0,0.184150232035984,0.174573466705002,0.194128802294278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.117371306778812,0.343030152102406,NA,"2021-02-24 16:59:00"
2021,2,"15","000",0,0.154263551707928,0.143456953791523,0.16572670262593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.146247768787181,0.170861746991439,NA,"2021-02-24 16:59:00"
2021,2,"16","000",0,0.151058134841949,0.136445923549671,0.166932692647179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.130567722436438,0.286303317660978,NA,"2021-02-24 16:59:00"
2021,2,"17","000",0,0.15924086287086,0.147668272822972,0.171537857059435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.120371159758038,0.260068788673131,NA,"2021-02-24 16:59:00"
2021,2,"18","000",0,0.1819021441993,0.170687868829898,0.193681131323185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.119553147280071,0.231060253127199,NA,"2021-02-24 16:59:00"
2021,2,"19","000",0,0.134623752425071,0.126499241470522,0.143184532223889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.101176135089686,0.193418040871437,NA,"2021-02-24 16:59:00"
2021,2,"20","000",0,0.162762683113684,0.153748922630295,0.17219735938915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.105753107509602,0.278343079104966,NA,"2021-02-24 16:59:00"
2021,2,"21","000",0,0.21841819065261,0.204126716701171,0.23341679450096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.147599549471273,0.357387874901387,NA,"2021-02-24 16:59:00"
2021,2,"22","000",0,0.214237694577436,0.198447675728276,0.230922134755125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.162347899982474,0.405144675635416,NA,"2021-02-24 16:59:00"
2021,2,"23","000",0,0.170705784147026,0.157519183776687,0.184754206621476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.117405916786025,0.217057870477697,NA,"2021-02-24 16:59:00"
2021,2,"24","000",0,0.151744222635524,0.142982858628048,0.160941626633801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.111240382855545,0.23767728617529,NA,"2021-02-24 16:59:00"
2021,2,"25","000",0,0.13518616326103,0.12437603338085,0.14677835845194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.111183754843137,0.190662879694729,NA,"2021-02-24 16:59:00"
